sequence_name,gc_content,P2,RNA,terH,total_score
sample728,33.04050756466569,0.02197265625,0.2440214738897023,0.011224987798926306,0
sample8678,30.472940029254023,0.02197265625,0.24341463414634146,0.01121951219512195,0
sample6065,27.88883471477328,0.02197265625,0.2443237907206318,0.011224987798926306,0
sample8302,27.853658536585368,0.02197265625,0.24257184607890891,0.011241446725317693,0
sample5796,27.658536585365855,0.02197265625,0.2376333656644035,0.011224987798926306,0
sample6132,46.10136452241716,0.021961932650073207,0.24475865431496832,0.011208576998050682,0
sample7533,38.55539287457296,0.021961932650073207,0.24510763209393346,0.011252446183953033,0
sample4006,36.40800390434358,0.021961932650073207,0.2449877750611247,0.011280039234919078,0
sample7225,35.96876525134212,0.021961932650073207,0.24522760646108663,0.01123046875,0
sample8603,34.60224499755979,0.021961932650073207,0.24390243902439024,0.011263467189030362,0
sample5990,32.262773722627735,0.021961932650073207,0.241864983001457,0.011208576998050682,0
sample9912,30.048780487804876,0.021961932650073207,0.24183325207215992,0.011241446725317693,0
sample515,25.048732943469787,0.021961932650073207,0.23978599221789884,0.011208576998050682,0
sample4459,48.146341463414636,0.02195121951219512,0.24535679374389052,0.011235955056179775,0
sample3003,47.49878581835843,0.02195121951219512,0.2434402332361516,0.011175898931000973,0
sample1685,47.32272069464544,0.02195121951219512,0.24094640270400772,0.011127237542331882,0
sample5553,45.170731707317074,0.02195121951219512,0.2449975597852611,0.011263467189030362,0
sample2015,44.639376218323584,0.02195121951219512,0.24463937621832357,0.01121404193076548,0
sample9238,44.027303754266214,0.02195121951219512,0.24523693209574987,0.01121404193076548,0
sample8556,43.23929961089494,0.02195121951219512,0.24307243558580457,0.011186770428015564,0
sample7914,41.792498782269845,0.02195121951219512,0.24452021432050658,0.011208576998050682,0
sample2607,41.167883211678834,0.02195121951219512,0.24378352023403219,0.011203117389186557,0
sample2212,40.457643622200585,0.02195121951219512,0.245717082721488,0.011197663096397274,0
sample3022,40.253411306042885,0.02195121951219512,0.2451171875,0.011208576998050682,0
sample23,38.390243902439025,0.02195121951219512,0.24425989252564728,0.011235955056179775,0
sample2747,37.44514870794734,0.02195121951219512,0.24475865431496832,0.011280039234919078,0
sample8005,37.170731707317074,0.02195121951219512,0.24630541871921183,0.011268985791278784,0
sample1896,35.853658536585364,0.02195121951219512,0.2440214738897023,0.011274509803921568,0
sample5133,35.82887700534759,0.02195121951219512,0.24283632831471588,0.011203117389186557,0
sample2995,35.15092502434275,0.02195121951219512,0.24319066147859922,0.011208576998050682,0
sample8120,29.469069654164638,0.02195121951219512,0.24161400097228974,0.011280039234919078,0
sample2801,28.473915163334958,0.02195121951219512,0.24233576642335766,0.011252446183953033,0
sample9255,54.50121654501216,0.021940516821062895,0.24342745861733203,0.011197663096397274,0
sample8281,49.539951573849876,0.021940516821062895,0.24224806201550386,0.011138014527845037,0
sample423,46.92982456140351,0.021940516821062895,0.2449975597852611,0.011274509803921568,0
sample1321,43.01022893326839,0.021940516821062895,0.24437927663734116,0.011203117389186557,0
sample5653,41.84914841849148,0.021940516821062895,0.24428223844282237,0.011208576998050682,0
sample5156,40.84507042253521,0.021940516821062895,0.24283632831471588,0.011335633316904879,0
sample2819,40.00974658869396,0.021940516821062895,0.2449877750611247,0.011208576998050682,0
sample3974,36.982968369829685,0.021940516821062895,0.24342745861733203,0.01119221411192214,0
sample8786,34.81228668941979,0.021940516821062895,0.24305893813930832,0.01123046875,0
sample2907,32.212475633528264,0.021940516821062895,0.24449877750611246,0.011352418558736426,0
sample8354,29.810034096444227,0.021940516821062895,0.24101068999028183,0.011263467189030362,0
sample6903,60.38929440389295,0.021929824561403508,0.241864983001457,0.011197663096397274,0
sample6571,48.87914230019493,0.021929824561403508,0.24510763209393346,0.01121951219512195,0
sample7029,45.90643274853801,0.021929824561403508,0.2451171875,0.011224987798926306,0
sample6520,42.10526315789474,0.021929824561403508,0.24124513618677043,0.011285574092247301,0
sample2353,38.61867704280156,0.021929824561403508,0.24523693209574987,0.01121404193076548,0
sample7200,36.01364522417154,0.021929824561403508,0.24617661568820917,0.011224987798926306,0
sample9697,35.84997564539698,0.021929824561403508,0.24485798237022527,0.01121951219512195,0
sample446,35.548011639185255,0.021929824561403508,0.24523693209574987,0.011159631246967491,0
sample7356,34.191355026711996,0.021929824561403508,0.242600679281902,0.011175898931000973,0
sample5780,33.30092367525523,0.021929824561403508,0.24462890625,0.011335633316904879,0
sample4986,45.95910418695229,0.021919142717973697,0.24379562043795622,0.011241446725317693,0
sample6259,39.805352798053526,0.021919142717973697,0.24428223844282237,0.011208576998050682,0
sample6152,38.86994641987336,0.021919142717973697,0.24439024390243902,0.011235955056179775,0
sample1853,38.139308329274236,0.021919142717973697,0.24366471734892786,0.011296660117878193,0
sample28,32.96116504854369,0.021919142717973697,0.24188075618031993,0.011224987798926306,0
sample9794,32.68482490272373,0.021919142717973697,0.24161400097228974,0.011268985791278784,0
sample3956,26.10813443740867,0.021919142717973697,0.23920426977195536,0.011252446183953033,0
sample6988,22.747199220652703,0.021919142717973697,0.23661148977604674,0.011324470704086657,0
sample8427,22.55236239649294,0.021919142717973697,0.2362052274927396,0.011280039234919078,0
sample2751,58.00486618004866,0.021908471275559883,0.241864983001457,0.011224987798926306,0
sample1081,48.49368318756074,0.021908471275559883,0.24404472532814778,0.01119221411192214,0
sample5391,46.00096946194862,0.021908471275559883,0.24583741429970618,0.011170471102476931,0
sample949,45.18013631937683,0.021908471275559883,0.2445095168374817,0.011346817957572768,0
sample4838,43.427458617332036,0.021908471275559883,0.24425989252564728,0.011208576998050682,0
sample9423,41.127856101118134,0.021908471275559883,0.24463937621832357,0.011186770428015564,0
sample3192,40.847127555988315,0.021908471275559883,0.24463937621832357,0.011224987798926306,0
sample7097,40.165530671859784,0.021908471275559883,0.24427108727450025,0.011241446725317693,0
sample5380,36.38132295719844,0.021908471275559883,0.24462890625,0.011257953989231522,0
sample9658,34.35077519379845,0.021908471275559883,0.2423654871546292,0.011224987798926306,0
sample6638,34.24124513618677,0.021908471275559883,0.24307243558580457,0.011208576998050682,0
sample3942,33.64167478091529,0.021908471275559883,0.244140625,0.011203117389186557,0
sample5981,30.559610705596107,0.021908471275559883,0.24373464373464374,0.011208576998050682,0
sample6839,28.286270691333982,0.021908471275559883,0.24221789883268482,0.011203117389186557,0
sample498,46.83852140077821,0.021897810218978103,0.24355858045697618,0.011246943765281174,0
sample7262,44.271844660194176,0.021897810218978103,0.2430858806404658,0.011203117389186557,0
sample4516,41.39105058365759,0.021897810218978103,0.24440116845180138,0.011203117389186557,0
sample5123,39.70802919708029,0.021897810218978103,0.24474841231069858,0.01121404193076548,0
sample9890,39.495390587093645,0.021897810218978103,0.24296799224054316,0.01116504854368932,0
sample4361,37.9126213592233,0.021897810218978103,0.2449975597852611,0.01116504854368932,0
sample5731,37.858880778588805,0.021897810218978103,0.24319066147859922,0.011208576998050682,0
sample4242,37.79182879377432,0.021897810218978103,0.24403312226010715,0.011186770428015564,0
sample8637,37.372262773722625,0.021897810218978103,0.24221789883268482,0.011335633316904879,0
sample4697,34.72762645914397,0.021897810218978103,0.24258629071463297,0.011186770428015564,0
sample4644,33.75424963574551,0.021897810218978103,0.2439143135345667,0.011307767944936086,0
sample3082,33.268482490272376,0.021897810218978103,0.24235065565808644,0.01121951219512195,0
sample9003,33.04178814382896,0.021897810218978103,0.24223300970873787,0.011203117389186557,0
sample5551,27.383268482490273,0.021897810218978103,0.2430453879941435,0.011186770428015564,0
sample454,25.364431486880466,0.021897810218978103,0.2407766990291262,0.01118133203694701,0
sample3007,56.6375968992248,0.02188715953307393,0.24104549854791868,0.011143410852713179,0
sample5130,55.52861299709021,0.02188715953307393,0.24224806201550386,0.011224987798926306,0
sample5683,50.82604470359573,0.02188715953307393,0.24332200097134532,0.01118133203694701,0
sample9760,48.9310009718173,0.02188715953307393,0.24271844660194175,0.011203117389186557,0
sample4819,48.88996138996139,0.02188715953307393,0.24262928951184146,0.0111003861003861,0
sample2530,47.91464597478176,0.02188715953307393,0.24224806201550386,0.011159631246967491,0
sample9904,47.22762645914397,0.02188715953307393,0.24474841231069858,0.011235955056179775,0
sample2872,43.6558094312105,0.02188715953307393,0.24415204678362573,0.011208576998050682,0
sample3856,42.10014584346135,0.02188715953307393,0.24390243902439024,0.011197663096397274,0
sample3924,38.959143968871594,0.02188715953307393,0.24428223844282237,0.011208576998050682,0
sample2605,37.142857142857146,0.02188715953307393,0.2424975798644724,0.011143410852713179,0
sample5392,34.82272948033026,0.02188715953307393,0.24319066147859922,0.011170471102476931,0
sample9168,34.69189713731198,0.02188715953307393,0.24116222760290557,0.01116504854368932,0
sample9355,32.052529182879375,0.02188715953307393,0.24475865431496832,0.01123046875,0
sample8757,31.45357316480311,0.02188715953307393,0.24257184607890891,0.011341222879684419,0
sample1435,26.27489072365226,0.02188715953307393,0.2376573088092933,0.011170471102476931,0
sample8809,25.04863813229572,0.02188715953307393,0.23583984375,0.01121404193076548,0
sample1590,60.038891589693726,0.021876519202722412,0.24403312226010715,0.011186770428015564,0
sample4058,52.18023255813954,0.021876519202722412,0.2409288824383164,0.01119221411192214,0
sample5815,47.71622934888241,0.021876519202722412,0.24295432458697766,0.01121404193076548,0
sample7007,47.39912493923189,0.021876519202722412,0.2439143135345667,0.011186770428015564,0
sample2508,46.14264919941776,0.021876519202722412,0.2423654871546292,0.01121951219512195,0
sample5971,45.19417475728155,0.021876519202722412,0.2436893203883495,0.011175898931000973,0
sample3720,45.0,0.021876519202722412,0.24380767362797476,0.011175898931000973,0
sample4143,42.905733722060255,0.021876519202722412,0.24307243558580457,0.011197663096397274,0
sample5174,42.73959341723136,0.021876519202722412,0.2430992736077482,0.011132623426911906,0
sample2811,40.87378640776699,0.021876519202722412,0.24332200097134532,0.011170471102476931,0
sample6471,40.59309674282936,0.021876519202722412,0.2424684159378037,0.011186770428015564,0
sample8273,39.66019417475728,0.021876519202722412,0.2436893203883495,0.011224987798926306,0
sample8619,39.1156462585034,0.021876519202722412,0.24354603019970775,0.011252446183953033,0
sample6150,38.54368932038835,0.021876519202722412,0.24380767362797476,0.01116504854368932,0
sample516,38.439166262724186,0.021876519202722412,0.24224806201550386,0.011197663096397274,0
sample3559,37.4331550802139,0.021876519202722412,0.24307243558580457,0.011241446725317693,0
sample3782,33.074307916464306,0.021876519202722412,0.2419980601357905,0.011203117389186557,0
sample1258,29.314535731648032,0.021876519202722412,0.24440116845180138,0.011363636363636364,0
sample1987,29.30616205725376,0.021876519202722412,0.24031007751937986,0.011170471102476931,0
sample6852,20.855614973262032,0.021876519202722412,0.22921672272945698,0.01121404193076548,0
sample4153,52.42718446601942,0.021865889212827987,0.24320388349514563,0.011186770428015564,0
sample1306,46.56673114119923,0.021865889212827987,0.24226305609284332,0.011121856866537718,0
sample2339,44.293346284604176,0.021865889212827987,0.24403312226010715,0.011197663096397274,0
sample3408,40.28182701652089,0.021865889212827987,0.2448780487804878,0.011203117389186557,0
sample6115,37.42123121667475,0.021865889212827987,0.24296799224054316,0.011154219204655674,0
sample5317,36.054421768707485,0.021865889212827987,0.24367704280155641,0.01121951219512195,0
sample8068,34.99515972894482,0.021865889212827987,0.24238026124818576,0.011138014527845037,0
sample7826,34.88824101068999,0.021865889212827987,0.24307243558580457,0.011246943765281174,0
sample7938,34.156976744186046,0.021865889212827987,0.2435710819990296,0.011143410852713179,0
sample122,33.91642371234208,0.021865889212827987,0.2446183953033268,0.01118133203694701,0
sample6505,33.10712554532235,0.021865889212827987,0.2440214738897023,0.011208576998050682,0
sample6172,33.05825242718446,0.021865889212827987,0.24320388349514563,0.01116504854368932,0
sample4356,33.04221251819505,0.021865889212827987,0.24415204678362573,0.01118133203694701,0
sample205,32.16715257531584,0.021865889212827987,0.24305893813930832,0.011186770428015564,0
sample6688,30.612244897959183,0.021865889212827987,0.24270428015564202,0.011246943765281174,0
sample717,30.077745383867832,0.021865889212827987,0.2424684159378037,0.011186770428015564,0
sample287,27.047988366456618,0.021865889212827987,0.24067796610169492,0.011148812409112942,0
sample1849,22.987390882638216,0.021865889212827987,0.23646034816247583,0.01123046875,0
sample9545,20.232896652110625,0.021865889212827987,0.23028846153846153,0.011170471102476931,0
sample9395,47.42718446601942,0.021855269548324428,0.24248302618816683,0.011175898931000973,0
sample9462,46.62457503642545,0.021855269548324428,0.2434402332361516,0.01119221411192214,0
sample1508,44.85935984481086,0.021855269548324428,0.24285021812893845,0.011175898931000973,0
sample5436,43.23144104803494,0.021855269548324428,0.24296799224054316,0.011175898931000973,0
sample818,41.74757281553398,0.021855269548324428,0.2436893203883495,0.011186770428015564,0
sample7153,40.115440115440116,0.021855269548324428,0.23907825252040327,0.011073663938372653,0
sample9247,39.543910722950024,0.021855269548324428,0.2449779519843214,0.011186770428015564,0
sample8019,38.01452784503632,0.021855269548324428,0.2424975798644724,0.011246943765281174,0
sample3935,35.64500484966052,0.021855269548324428,0.24404472532814778,0.011197663096397274,0
sample5163,35.513565891472865,0.021855269548324428,0.2430858806404658,0.011246943765281174,0
sample4754,35.01699854298203,0.021855269548324428,0.24404472532814778,0.011186770428015564,0
sample3525,34.54633672974284,0.021855269548324428,0.24116222760290557,0.011274509803921568,0
